"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.23208456387603e-16,0.762056203957916,0.494,0.177,1.84529305131713e-12,"36h","SMPDL3A"
1.35347721409254e-16,0.650294941461503,0.779,0.468,2.02710282354639e-12,"36h","BIN1"
1.37074683386554e-16,0.686533223628393,0.82,0.495,2.05296753308042e-12,"36h","E2F8"
1.43067684796904e-16,0.52247874194041,0.959,0.735,2.14272471520324e-12,"36h","CDCA8"
1.44503984507062e-16,0.636483551651753,0.709,0.34,2.16423617596227e-12,"36h","PRKCD"
1.72145013359439e-16,0.552913030111948,0.913,0.659,2.57821586508432e-12,"36h","RRP9"
1.7368225752344e-16,0.59425282377693,0.948,0.676,2.60123917092855e-12,"36h","NRIP1"
1.80426980929402e-16,0.657425145687384,0.762,0.369,2.70225489337965e-12,"36h","MEIS2"
1.8341336063062e-16,0.549936200814067,0.93,0.672,2.7469819021648e-12,"36h","IMP4"
1.92756860281949e-16,0.702005670217801,0.343,0.09,2.88691949644275e-12,"36h","SLC9B2"
2.29624597439147e-16,0.535859441368517,0.913,0.698,3.4390875958461e-12,"36h","EIF5AL1"
2.40782608619523e-16,0.557683570358511,0.919,0.667,3.6062011292946e-12,"36h","NBPF1"
2.43396702679102e-16,0.622456503406932,0.93,0.601,3.64535241602491e-12,"36h","DDX20"
2.46206430561634e-16,0.567891200938633,0.977,0.698,3.68743371052159e-12,"36h","STAG1"
2.84029982285391e-16,0.658123574350255,0.878,0.524,4.25391704468831e-12,"36h","PUS3"
2.8696557119896e-16,0.628104342573544,0.89,0.616,4.29788335984682e-12,"36h","CCDC76"
2.9151766582341e-16,0.729973752774294,0.57,0.242,4.36606008103721e-12,"36h","ABHD6"
2.95190446741859e-16,0.655077349181642,0.814,0.459,4.42106732085282e-12,"36h","IKZF5"
2.9975438959151e-16,0.696931845212085,0.465,0.16,4.48942149291204e-12,"36h","RIMBP2"
3.07854298816285e-16,0.582323343689279,0.866,0.59,4.6107338333715e-12,"36h","SURF2"
3.12023767979382e-16,0.579682324213047,1,0.667,4.6731799730272e-12,"36h","COL5A1"
3.24707743283634e-16,0.614515496794172,0.924,0.606,4.86314787115899e-12,"36h","PLK4"
3.43423951279593e-16,0.62392246482499,0.884,0.572,5.14346051831447e-12,"36h","JHDM1D"
3.58742160732266e-16,0.670064727166452,0.797,0.451,5.37288134128715e-12,"36h","GLRX2"
4.4098261988589e-16,0.664068577732391,0.855,0.534,6.60459669803097e-12,"36h","SSFA2"
4.42979187415109e-16,0.65337369691512,0.802,0.488,6.63449928991609e-12,"36h","IMPDH1"
4.55311870475373e-16,0.565031534013004,0.907,0.679,6.81920588410966e-12,"36h","TRIM52"
5.44272102994651e-16,0.546607721585773,0.872,0.63,8.15156328655089e-12,"36h","EXOSC4"
5.72668309000264e-16,0.581438921768767,0.849,0.59,8.57685326389695e-12,"36h","IRAK3"
5.92362826818815e-16,0.62460059100712,0.785,0.418,8.8718180572654e-12,"36h","RRP8"
6.27334657943006e-16,0.67566083075052,0.738,0.392,9.3955911720124e-12,"36h","WNT3"
7.33265999830613e-16,0.53275181807773,0.919,0.672,1.09821248794631e-11,"36h","COQ7"
7.407791171653e-16,0.515640258158328,0.953,0.676,1.10946488377847e-11,"36h","NCLN"
8.18255134670354e-16,0.631802457537232,0.767,0.439,1.22550071519579e-11,"36h","REEP4"
8.43885380777928e-16,0.601684242259406,0.814,0.546,1.2638871347911e-11,"36h","PES1"
8.68273322765971e-16,0.599473056343893,0.837,0.488,1.30041295550659e-11,"36h","BOP1"
9.43853736474228e-16,0.707034001309582,0.308,0.075,1.41360974111745e-11,"36h","C11orf87"
9.62902351120376e-16,0.637520298338401,0.744,0.358,1.44213885127299e-11,"36h","MORC4"
9.72870457224035e-16,0.54400209046909,0.936,0.681,1.45706808378444e-11,"36h","GCAT"
1.08918568690147e-15,0.521980876192565,0.959,0.722,1.63127340327233e-11,"36h","RNF24"
1.09419482599465e-15,0.567433586885392,0.843,0.558,1.63877559089218e-11,"36h","MURC"
1.09530194318903e-15,0.615070899459449,0.953,0.618,1.64043372031422e-11,"36h","ASS1"
1.16582815078269e-15,0.624115808115296,0.942,0.57,1.74606082142723e-11,"36h","PLAU"
1.21896555743121e-15,0.506580122283375,0.971,0.766,1.82564471536472e-11,"36h","ANTXR2"
1.2471294691988e-15,0.693602472594791,0.86,0.457,1.86782580601904e-11,"36h","ZEB1"
1.48834876018292e-15,0.656761031191836,0.86,0.519,2.22909993812596e-11,"36h","EXO1"
1.70455826193625e-15,0.606710786425783,0.82,0.519,2.55291690890192e-11,"36h","TAF5L"
1.71711173642152e-15,0.627321118503239,0.831,0.497,2.57171824763852e-11,"36h","POP1"
2.13245628595934e-15,0.598564329173458,0.913,0.662,3.1937797794813e-11,"36h","CCDC41"
2.16770583354807e-15,0.687945698362072,0.64,0.333,3.24657302690495e-11,"36h","PCYT2"
2.26806748102069e-15,0.72405284736979,0.483,0.189,3.39688466632469e-11,"36h","DPH1"
2.57060801855442e-15,0.532076616061962,0.843,0.645,3.84999962938896e-11,"36h","WFDC8"
2.66729463845963e-15,0.65060114423793,0.808,0.471,3.99480718002099e-11,"36h","C9orf102"
3.09346524616851e-15,0.775562159536187,0.378,0.121,4.63308289918657e-11,"36h","EDNRA"
3.21839998907846e-15,0.519730180105223,0.924,0.676,4.82019766364281e-11,"36h","ITGB8"
3.31268688666901e-15,0.614185870817388,0.866,0.652,4.96141115016417e-11,"36h","COCH"
3.51298769420539e-15,0.588677105312407,0.837,0.549,5.26140166961141e-11,"36h","FANCC"
3.58798446306595e-15,0.509736637720658,0.82,0.52,5.37372433033387e-11,"36h","DNAJC30"
3.65338937885307e-15,0.593730234550547,0.721,0.404,5.47168127270824e-11,"36h","C1orf182"
3.83709637380386e-15,0.513434842870391,0.988,0.804,5.74681923904604e-11,"36h","DEPDC1"
3.85966941587047e-15,0.611704145484125,0.762,0.422,5.7806268841492e-11,"36h","NOC4L"
4.06301105306759e-15,0.500974532381022,0.965,0.785,6.08517165417934e-11,"36h","METTL10"
4.14832845293693e-15,0.539728186922219,0.884,0.677,6.21295152396364e-11,"36h","WDR4"
4.39989936331937e-15,0.630262842831855,0.297,0.07,6.58972927644341e-11,"36h","RALYL"
4.42320011687132e-15,0.658729505218824,0.762,0.392,6.62462681503818e-11,"36h","TMPRSS11E"
5.04419291221883e-15,0.572020327365017,0.971,0.647,7.55468772463014e-11,"36h","TMOD1"
5.21193326657896e-15,0.68135180238786,0.297,0.072,7.80591245335531e-11,"36h","GPR183"
5.31739757149351e-15,0.579637348600764,0.93,0.66,7.96386634282584e-11,"36h","ZBTB10"
6.46009067910784e-15,0.52438996252243,0.924,0.693,9.67527781009981e-11,"36h","TMEM57"
6.8893164248857e-15,0.640945878102661,0.401,0.131,1.03181292095513e-10,"36h","METAP1D"
7.27741641285546e-15,0.641728021422841,0.692,0.355,1.08993865615336e-10,"36h","RNF217"
7.60285550291256e-15,0.66682985587047,0.721,0.387,1.13867966867121e-10,"36h","ECSIT"
8.32256938523214e-15,0.537467352971252,0.953,0.712,1.24647121682622e-10,"36h","HMMR"
8.53888855039576e-15,0.541546873025415,0.901,0.674,1.27886933819277e-10,"36h","RHOT2"
9.13516943954272e-15,0.52048236831326,0.901,0.666,1.36817432696031e-10,"36h","DUS1L"
9.3677216391596e-15,0.509294930928162,0.953,0.794,1.40300366989693e-10,"36h","TAF1"
9.92092258272667e-15,0.511353555232215,0.93,0.746,1.48585657521497e-10,"36h","WDR74"
1.01817243168073e-14,0.594461421795933,0.826,0.529,1.52491685092823e-10,"36h","REXO4"
1.03740260013723e-14,0.566527139750327,0.895,0.599,1.55371787422553e-10,"36h","MTMR4"
1.04292219723259e-14,0.766412282592366,0.436,0.159,1.56198457479525e-10,"36h","ARHGAP11B"
1.04783604418949e-14,0.575486803032279,0.884,0.599,1.5693440433826e-10,"36h","INO80"
1.10624183766474e-14,0.574689685817803,0.924,0.64,1.65681840027047e-10,"36h","FANCB"
1.15423537371488e-14,0.502723830616227,0.715,0.416,1.72869831921278e-10,"36h","ABCA13"
1.1711076141083e-14,0.575364347595992,0.872,0.56,1.75396787364999e-10,"36h","EPC1"
1.21267454101637e-14,0.534452660453432,0.988,0.727,1.81622266008022e-10,"36h","AMIGO2"
1.31304181858522e-14,0.631854257189984,0.872,0.575,1.96654273169509e-10,"36h","RCBTB2"
1.60201823272051e-14,0.565456642254472,0.773,0.394,2.39934270714551e-10,"36h","SATB2"
1.66476801197274e-14,0.525867213282543,0.837,0.604,2.49332305153157e-10,"36h","MCCC2"
1.71252354245054e-14,0.585781965689073,0.988,0.616,2.56484650952818e-10,"36h","PCDH7"
1.92085644600843e-14,0.668892370443874,0.645,0.331,2.87686669918682e-10,"36h","RRP1"
1.97326788707609e-14,0.650416902785262,0.721,0.394,2.95536331447386e-10,"36h","C10orf12"
2.07469329676021e-14,0.637733588569332,0.814,0.517,3.10726815055777e-10,"36h","POLR3B"
2.09424689062617e-14,0.5599651924318,0.977,0.672,3.13655356809082e-10,"36h","DEPDC1B"
2.15969823034349e-14,0.620470441361526,0.436,0.159,3.23458003958545e-10,"36h","CMTM8"
2.50340439287599e-14,0.59373370239651,0.651,0.299,3.74934875921038e-10,"36h","RASSF10"
2.5438924807447e-14,0.667398778596222,0.715,0.384,3.80998776841133e-10,"36h","COMMD3-BMI1"
2.77240351001224e-14,0.688715700583041,0.581,0.285,4.15222873694533e-10,"36h","TSSC4"
2.9152408378709e-14,0.5309943651835,0.948,0.698,4.36615620287924e-10,"36h","AADAT"
3.18379764062966e-14,0.589047426363339,0.89,0.498,4.76837372637105e-10,"36h","MYOF"
3.53904347270509e-14,0.671934978740201,0.36,0.113,5.30042540907041e-10,"36h","GPR18"
3.55500467281198e-14,0.672770719389591,0.477,0.188,5.3243304984705e-10,"36h","KLF4"
3.62888270325123e-14,0.532139929976244,0.959,0.766,5.43497762465936e-10,"36h","CD1D"
3.86210890958777e-14,0.518584205230938,0.855,0.613,5.78428051388961e-10,"36h","ZC3H18"
4.22402644710005e-14,0.654290083871543,0.599,0.276,6.32632440982175e-10,"36h","PPARGC1B"
4.31390279002307e-14,0.656885717307684,0.709,0.374,6.46093220861755e-10,"36h","TAF5"
5.50486669935857e-14,0.592122767098963,0.965,0.618,8.24463885562934e-10,"36h","NFIB"
5.97505175149243e-14,0.576161817408411,0.849,0.602,8.94883500821021e-10,"36h","SLC35D1"
6.65917812835672e-14,0.591646097107701,0.727,0.422,9.97345108283987e-10,"36h","GTPBP6"
6.72011502459468e-14,0.575105075421308,0.407,0.142,1.00647162723354e-09,"36h","KLHL29"
7.22938246797338e-14,0.569949232943243,0.587,0.268,1.08274461222837e-09,"36h","MAPK12"
7.3539149183557e-14,0.564854999094399,0.959,0.618,1.10139583732213e-09,"36h","KIF15"
7.66633301388776e-14,0.627208212332816,0.628,0.309,1.14818669548997e-09,"36h","JMJD4"
8.09319312061183e-14,0.584482450196989,0.384,0.128,1.21211753367403e-09,"36h","ANXA1"
8.24187302342261e-14,0.567653438560254,0.401,0.135,1.234385322718e-09,"36h","RUNX1"
8.40782817511091e-14,0.603009437872191,0.756,0.408,1.25924042578636e-09,"36h","WIPF1"
1.19639563960921e-13,0.533003699522838,0.913,0.689,1.79184174944272e-09,"36h","FAM13A"
1.24109156521818e-13,0.636142523228573,0.628,0.312,1.85878283722727e-09,"36h","LDLRAD3"
1.28673725546452e-13,0.575364917641698,0.936,0.56,1.92714638750921e-09,"36h","TRPS1"
1.41087745862316e-13,0.620559345754365,0.401,0.148,2.11307116977991e-09,"36h","NUP210L"
1.48473502338295e-13,0.593161833210843,0.797,0.497,2.22368764452064e-09,"36h","PGBD2"
1.65874920080846e-13,0.501750499314894,0.791,0.447,2.48430867805084e-09,"36h","KIFC1"
1.66033798043221e-13,0.540984170174587,0.89,0.676,2.48668819329332e-09,"36h","SPPL2A"
1.68419437949021e-13,0.50610313846769,0.948,0.715,2.52241792216249e-09,"36h","PRDM2"
1.72751583102461e-13,0.54681433343565,0.843,0.565,2.58730046012556e-09,"36h","RPRD1B"
1.73701906533691e-13,0.538375958904541,0.895,0.601,2.60153345415509e-09,"36h","TMEM199"
1.75887175893436e-13,0.659906279904627,0.68,0.367,2.634262233356e-09,"36h","ZNF660"
1.76896351980567e-13,0.528197084588333,0.488,0.222,2.64937666361296e-09,"36h","BCO2"
1.88333552360621e-13,0.553512161850544,0.866,0.575,2.82067161370502e-09,"36h","RAD54L2"
1.92037284864372e-13,0.538274920175377,0.808,0.464,2.8761424154137e-09,"36h","TOR3A"
2.02225541988921e-13,0.608586681499838,0.994,0.621,3.02873194236808e-09,"36h","GLIPR2"
2.07679755282103e-13,0.512884893184666,0.64,0.372,3.11041969486006e-09,"36h","C19orf35"
2.10212369017907e-13,0.602851796921503,0.826,0.596,3.1483506507812e-09,"36h","PDZD8"
2.10281021132997e-13,0.570753595696056,0.262,0.063,3.14937885350889e-09,"36h","HTR1E"
2.28900933494474e-13,0.606929662723623,0.709,0.379,3.42824928094674e-09,"36h","ITFG2"
2.54522751653048e-13,0.517564189333973,0.872,0.527,3.81198725150769e-09,"36h","MBD3"
2.62745623438108e-13,0.541146525285064,0.924,0.611,3.93514120223254e-09,"36h","ATAD2B"
2.65089027948285e-13,0.503225992202654,0.907,0.633,3.97023837158146e-09,"36h","WDR5"
2.73830832006192e-13,0.538022518302985,0.843,0.608,4.10116437095673e-09,"36h","WDR18"
2.84488455333882e-13,0.538473807273192,0.86,0.592,4.26078359553555e-09,"36h","TMC6"
2.99922913749883e-13,0.64192111053364,0.68,0.365,4.491945479232e-09,"36h","PRR3"
3.01342367205293e-13,0.629782924160208,0.762,0.459,4.51320463363367e-09,"36h","SMYD2"
3.09615014473251e-13,0.62223908586994,0.797,0.486,4.63710407176587e-09,"36h","SCLT1"
3.19720033272594e-13,0.592718049211261,0.895,0.497,4.78844693832364e-09,"36h","MAN1A1"
3.57819943813609e-13,0.647980671084782,0.605,0.295,5.35906929849643e-09,"36h","SCFD2"
3.58409060648205e-13,0.596393522322298,0.703,0.387,5.36789250132817e-09,"36h","TRAF3"
3.92046068178923e-13,0.502411226885506,0.93,0.662,5.87167396311573e-09,"36h","TMEM185A"
4.00743727732995e-13,0.582511269163007,0.372,0.126,6.00193881025707e-09,"36h","C12orf71"
4.13467653628845e-13,0.558089096100342,0.744,0.466,6.19250504839921e-09,"36h","PCBP4"
4.27760568857457e-13,0.68275985420015,0.75,0.464,6.40657003977814e-09,"36h","FIGNL1"
4.55215424017897e-13,0.511331808877518,0.924,0.724,6.81776140551605e-09,"36h","REV3L"
4.56501637345134e-13,0.525978984670942,0.849,0.616,6.83702502251807e-09,"36h","SKI"
4.68134924414151e-13,0.568780708260454,0.948,0.592,7.01125676295074e-09,"36h","TTC39B"
4.73806618650382e-13,0.71144940429186,0.494,0.225,7.09620172752677e-09,"36h","KLF5"
4.74629133468429e-13,0.584142134611369,0.715,0.423,7.10852053195666e-09,"36h","CEP164"
4.79322387372116e-13,0.734156436139681,0.401,0.148,7.17881139567218e-09,"36h","FAM70A"
4.93732031960527e-13,0.500987735905529,0.924,0.744,7.39462464267281e-09,"36h","CLCN5"
5.31521317696081e-13,0.541485502710051,0.866,0.601,7.9605947751342e-09,"36h","CDCA3"
5.47798906853374e-13,0.505693674535148,0.919,0.698,8.20438422794299e-09,"36h","SLC25A44"
5.94685047314938e-13,0.526622574552879,0.878,0.59,8.90659795363583e-09,"36h","FANCA"
6.28843168994702e-13,0.570646882202404,0.895,0.498,9.41818414203365e-09,"36h","GAD1"
6.66272447661848e-13,0.606029435366705,0.733,0.432,9.9787624486315e-09,"36h","NCAPH2"
7.73119962530277e-13,0.582203431417312,0.802,0.5,1.1579017678816e-08,"36h","BCL11B"
7.83682679222031e-13,0.544207723742384,0.901,0.58,1.17372154867084e-08,"36h","ARHGAP42"
7.92676186637873e-13,0.56881866539346,0.738,0.41,1.18719112472754e-08,"36h","TEX261"
8.64270378816832e-13,0.582116381728564,0.988,0.589,1.29441774635397e-08,"36h","COLEC12"
8.88301370263761e-13,0.504459813383764,0.971,0.739,1.33040896224403e-08,"36h","NUF2"
9.58243733198566e-13,0.562590777124002,0.826,0.459,1.43516163921149e-08,"36h","PLAGL1"
1.00233570251447e-12,0.52908244147841,0.302,0.089,1.50119818165593e-08,"36h","CT45A5"
1.05487531218045e-12,0.579912558720854,0.814,0.52,1.57988675505267e-08,"36h","USP51"
1.10374753942695e-12,0.548225203245988,0.86,0.568,1.65308268979974e-08,"36h","C1orf109"
1.10605958637426e-12,0.606921308245445,0.384,0.138,1.65654544251274e-08,"36h","CISH"
1.1114419600304e-12,0.525919229482683,0.337,0.108,1.66460662353753e-08,"36h","BOC"
1.18212878426152e-12,0.546000936656981,0.884,0.611,1.77047428018848e-08,"36h","CHUK"
1.39794668570415e-12,0.605431143920959,0.372,0.131,2.0937047511791e-08,"36h","TRPV2"
1.44879322623093e-12,0.556217903795979,0.738,0.461,2.16985761492606e-08,"36h","THOP1"
1.60177080201331e-12,0.512200648182519,0.93,0.713,2.39897213017533e-08,"36h","RPS6KB1"
1.64903414362931e-12,0.591550165706031,0.767,0.517,2.46975843691362e-08,"36h","POLA2"
1.65186052447217e-12,0.51807919131498,0.901,0.642,2.47399150750197e-08,"36h","KCTD15"
1.84707663377943e-12,0.555698552846042,0.762,0.473,2.76636667441146e-08,"36h","MVK"
1.91357798307847e-12,0.606342988940474,0.576,0.276,2.86596574525663e-08,"36h","TIAM2"
1.98853764897474e-12,0.505704946335894,0.703,0.381,2.97823283686948e-08,"36h","TMEM51"
2.02712826617702e-12,0.520959104508308,0.953,0.657,3.03603000425333e-08,"36h","MT1X"
2.04211594622173e-12,0.55448447432736,0.808,0.471,3.05847705265629e-08,"36h","TASP1"
2.06886667268598e-12,0.613880384078924,0.57,0.299,3.09854161568179e-08,"36h","DCAF4L1"
2.07587528389157e-12,0.535477705858636,0.849,0.507,3.10903841268441e-08,"36h","POLR3H"
2.13734573379785e-12,0.632373126599438,0.715,0.423,3.20110270550903e-08,"36h","ALG14"
2.18902678703709e-12,0.596331336440725,0.593,0.282,3.27850541894546e-08,"36h","FSD1L"
2.21117796687564e-12,0.554238203154958,0.738,0.435,3.31168124098965e-08,"36h","AKAP8L"
2.36847555185244e-12,0.544459399428756,0.895,0.621,3.5472658340094e-08,"36h","RSBN1"
2.37995449725829e-12,0.540191480115588,0.907,0.671,3.56445785054374e-08,"36h","NDC80"
2.7429514681721e-12,0.552747198800682,0.907,0.657,4.10811841388135e-08,"36h","MPHOSPH9"
2.84366111843971e-12,0.583958615702249,0.756,0.442,4.25895125708715e-08,"36h","ADAMTS1"
2.86254374527947e-12,0.590005700819026,0.523,0.229,4.28723176730506e-08,"36h","KEL"
3.26493338009055e-12,0.551894409127871,0.843,0.512,4.88989072336162e-08,"36h","PRPF18"
3.3817279066386e-12,0.525870530457363,0.89,0.584,5.06481388577262e-08,"36h","ZBTB2"
3.99825712236558e-12,0.666429540217723,0.663,0.365,5.98818969216693e-08,"36h","RGS2"
4.27092340473157e-12,0.58518841435869,0.715,0.399,6.39656198326648e-08,"36h","CLCN4"
4.63842541299733e-12,0.563134030530012,0.797,0.507,6.9469697410461e-08,"36h","ACVR1"
4.64323165180436e-12,0.588940307145539,0.669,0.382,6.95416804490739e-08,"36h","CHMP6"
4.98499363186569e-12,0.520132191723667,0.355,0.128,7.46602496244524e-08,"36h","KSR1"
6.03522838513622e-12,0.525888645615635,0.5,0.218,9.03896155241852e-08,"36h","PLEKHA7"
6.23135141052434e-12,0.525774911132563,0.872,0.572,9.3326950075423e-08,"36h","RBM4B"
6.34182624008404e-12,0.58342090696278,0.686,0.401,9.49815315977387e-08,"36h","FASTK"
6.55249579818398e-12,0.589462701626156,0.733,0.457,9.81367295694014e-08,"36h","DDX49"
6.70066279462509e-12,0.533635301748214,0.366,0.13,1.003558266751e-07,"36h","ST6GALNAC5"
6.80262497158484e-12,0.506458629388125,0.733,0.41,1.01882914199426e-07,"36h","TMEM5"
7.06032945121848e-12,0.543410268203767,0.756,0.466,1.05742554190899e-07,"36h","PACRGL"
7.98189216507355e-12,0.567013081388978,0.698,0.341,1.19544798956307e-07,"36h","RBM24"
8.55914069177064e-12,0.502082241203138,0.744,0.437,1.28190250140649e-07,"36h","L1CAM"
8.84760464352254e-12,0.536094997985707,0.657,0.353,1.32510574746037e-07,"36h","GPN2"
9.06926087765718e-12,0.569230419260804,0.547,0.265,1.35830320164672e-07,"36h","CYTH3"
1.01806783910234e-11,0.511616253510519,0.797,0.543,1.52476020262357e-07,"36h","CRAMP1L"
1.01950865120875e-11,0.523859464676383,0.733,0.444,1.52691810691535e-07,"36h","GALNT10"
1.02581270206563e-11,0.502065748231627,0.837,0.536,1.53635968388369e-07,"36h","ZNF236"
1.07110978766842e-11,0.519030423808603,0.82,0.522,1.60420112899099e-07,"36h","CXXC1"
1.12170511815372e-11,0.500256728607049,0.488,0.208,1.67997775545883e-07,"36h","PLXNC1"
1.12407560473496e-11,0.551387267323673,0.651,0.381,1.68352803321154e-07,"36h","PGBD4"
1.15721461956197e-11,0.575455640563562,0.791,0.548,1.73316033571797e-07,"36h","ABCB10"
1.21759765715497e-11,0.599753310909096,0.645,0.392,1.823596011121e-07,"36h","PHF2"
1.24544447013883e-11,0.501307557219516,0.837,0.538,1.86530218292693e-07,"36h","RRP12"
1.24764694840705e-11,0.570639637410262,0.599,0.295,1.86860083462924e-07,"36h","KAT5"
1.30528466585475e-11,0.523919213501143,0.779,0.49,1.95492484405066e-07,"36h","GPR111"
1.32038368636685e-11,0.546468572063911,0.674,0.372,1.97753864707162e-07,"36h","BTBD6"
1.37853248817076e-11,0.563797643414776,0.552,0.258,2.06462810753334e-07,"36h","CDADC1"
1.472412398407e-11,0.607536991507939,0.552,0.28,2.20523204909416e-07,"36h","ABHD3"
1.78824579592961e-11,0.541377345036703,0.744,0.401,2.67825572856377e-07,"36h","KIAA1217"
1.80130245040324e-11,0.698994657382455,0.372,0.145,2.69781067996893e-07,"36h","DDR2"
1.84646541797937e-11,0.57012807421323,0.436,0.181,2.76545125650771e-07,"36h","CASP7"
1.94073533473808e-11,0.529453315207238,0.86,0.568,2.90663931083722e-07,"36h","DCUN1D3"
2.09232191692821e-11,0.591192356015151,0.64,0.374,3.13367053498338e-07,"36h","CDC42EP4"
2.15694797869246e-11,0.502393516640088,0.837,0.608,3.2304609876877e-07,"36h","BRD9"
2.19624224790143e-11,0.60800765416786,0.337,0.118,3.28931201468197e-07,"36h","KCNJ13"
2.23956265190176e-11,0.581783812411081,0.483,0.229,3.35419298375327e-07,"36h","ZGPAT"
2.40111868439446e-11,0.500550031351787,0.878,0.575,3.59615545361759e-07,"36h","SLC19A2"
2.40455894231375e-11,0.544061536528542,0.779,0.548,3.6013079279033e-07,"36h","TRMT1"
2.40902417148475e-11,0.645158573447292,0.517,0.253,3.60799550163272e-07,"36h","FAM167A"
2.59520784784157e-11,0.594189224721116,0.337,0.125,3.88684279371232e-07,"36h","EVI2A"
2.67769676804059e-11,0.522431609194716,0.733,0.425,4.01038644949439e-07,"36h","ZNF746"
2.90860361953438e-11,0.519886167716779,0.843,0.578,4.35621564097664e-07,"36h","RACGAP1"
2.94535854805663e-11,0.518570928089994,0.75,0.445,4.41126349742442e-07,"36h","TBL3"
